"","Age","State","Posts","Views","Duration","Authors","AuthorExperience","DeletedPosts","Forum","AuthorBanned"
"8994",1400,"open",10,5685,2,4,1926,0,"Science","not banned"
"8995",1145,"open",1,944,5,3,2181,0,"Science","not banned"
"8996",1049,"open",2,896,8,2,0,0,"Science","not banned"
"8997",2599,"open",0,9,0,2,261,0,"Misc","not banned"
"8998",2942,"open",6,419,3,4,875,0,"Discussion","not banned"
"8999",1563,"open",7,1346,10,6,48,0,"Misc","not banned"
"9000",2337,"open",35,50435,2283,19,184,0,"Science","not banned"
"9001",3335,"open",5,507,0,5,1,0,"Science","banned"
"9002",161,"open",9,392,5,7,146,0,"Science","not banned"
"9003",1848,"open",24,1918,5,11,332,0,"Medicine","not banned"
"9004",1426,"open",9,1567,109,2,9,0,"Speculation","not banned"
"9005",1684,"open",23,3,0,4,2851,1,"Misc","not banned"
"9006",3522,"open",11,812,1,7,35,0,"Science","not banned"
"9007",1640,"open",8,910,10,3,72,0,"Science","not banned"
"9008",2844,"open",8,655,1,4,7,0,"Science","not banned"
"9009",2541,"open",16,1408,10,7,0,0,"Science","not banned"
"9010",3278,"open",2,453,2,3,13,0,"Science","not banned"
"9011",2454,"open",134,16746,165,25,2,0,"Medicine","not banned"
"9012",3550,"open",8,6754,44,7,472,0,"Science","not banned"
"9013",480,"open",0,301,1,2,0,0,"Misc","not banned"
"9014",2133,"open",3,1102,6,3,0,0,"Science","not banned"
"9015",1256,"open",21,2202,7,4,58,0,"Science","not banned"
"9016",2080,"open",14,792,27,5,1468,0,"Speculation","not banned"
"9017",1595,"open",62,4947,31,10,1056,3,"Science","not banned"
"9018",987,"open",8,1882,61,6,1414,0,"Medicine","not banned"
"9019",593,"open",2,319,6,2,1565,0,"Medicine","not banned"
"9020",2080,"open",7,530,0,6,3,0,"Medicine","not banned"
"9021",1492,"open",15,1304,7,4,1959,0,"Math","not banned"
"9022",2114,"open",4,725,5,3,186,0,"Math","not banned"
"9023",1372,"open",2,810,2,3,0,0,"Homework","not banned"
"9024",997,"open",1,484,0,3,2820,0,"Discussion","not banned"
"9025",3447,"open",5,872,5,5,0,0,"Science","not banned"
"9026",139,"open",10,375,13,8,0,0,"Science","not banned"
"9027",3550,"open",35,2958,7,17,7,0,"Science","not banned"
"9028",524,"open",8,353,1,7,20,0,"Science","banned"
"9029",2416,"open",6,322,1,8,1076,0,"Discussion","not banned"
"9030",3214,"open",3,632,0,4,14,0,"Math","not banned"
"9031",2813,"open",5,394,0,2,6,0,"Discussion","not banned"
"9032",1110,"open",1,410,3,2,0,0,"Science","not banned"
"9033",771,"open",3,787,6,4,0,0,"Speculation","not banned"
"9034",2776,"open",1,265,2,3,81,0,"Discussion","not banned"
"9035",1885,"open",5,1017,1,4,700,0,"Homework","not banned"
"9036",2065,"open",1,366,0,3,2,0,"Science","not banned"
"9037",1670,"open",10,2919,5,4,1656,0,"Science","not banned"
"9038",1044,"open",4,1368,2,4,8,1,"Misc","not banned"
"9039",3524,"open",3,1159,1,3,33,0,"Science","not banned"
"9040",3500,"open",0,446,0,2,59,0,"Math","not banned"
"9041",4122,"open",16,1291,2,4,0,0,"Science","not banned"
"9042",2291,"open",7,418,1,5,0,0,"Homework","not banned"
"9043",2986,"open",9,457,8,7,193,0,"Discussion","not banned"
"9044",2740,"open",4,2,0,6,110,2,"Misc","not banned"
"9045",265,"open",12,456,18,6,1232,0,"Speculation","not banned"
"9046",3507,"closed",3,601,14,5,1,0,"Science","not banned"
"9047",2701,"open",29,1898,224,15,343,0,"Science","not banned"
"9048",616,"open",13,780,21,12,0,0,"Speculation","not banned"
"9049",2799,"open",10,143,1,6,245,0,"Misc","not banned"
"9050",2311,"open",1,469,0,3,7,0,"Science","not banned"
"9051",1360,"open",37,2783,69,3,132,0,"Science","banned"
"9052",1643,"open",7,1339,2,4,1,0,"Misc","not banned"
"9053",344,"open",5,233,2,3,0,0,"Speculation","not banned"
"9054",1062,"open",9,786,4,3,1571,0,"Math","not banned"
"9055",2027,"open",5,418,0,5,1723,0,"Discussion","not banned"
"9056",2026,"open",0,230,0,3,856,1,"Speculation","not banned"
"9057",1387,"open",3,3394,1,2,447,0,"Science","not banned"
"9058",3287,"open",9,728,8,6,475,0,"Science","not banned"
"9059",2027,"open",7,644,4,6,1152,1,"Misc","not banned"
"9060",3915,"open",25,2001,28,10,86,0,"Misc","not banned"
"9061",801,"open",3,565,16,5,0,0,"Discussion","not banned"
"9062",1555,"open",3,1200,1,3,121,0,"Homework","not banned"
"9063",3655,"open",7,471,1,3,894,0,"Discussion","not banned"
"9064",1725,"open",7,269,3,6,29,0,"Discussion","not banned"
"9065",610,"open",14,863,32,6,34,0,"Math","not banned"
"9066",2330,"open",6,923,3,6,0,0,"Homework","not banned"
"9067",906,"open",10,646,3,5,2828,0,"Discussion","not banned"
"9068",738,"open",6,490,1,3,9,0,"Science","not banned"
"9069",2753,"open",20,7875,169,9,0,1,"Misc","not banned"
"9070",2308,"open",10,1397,10,6,0,0,"Misc","not banned"
"9071",2563,"open",30,1655,19,11,24,0,"Science","not banned"
"9072",1508,"open",19,1465,76,10,122,0,"Discussion","not banned"
"9073",3328,"open",6,731,6,7,1,0,"Math","not banned"
"9074",1242,"open",5,869,1,4,0,0,"Math","not banned"
"9075",3607,"open",242,6934,9,28,9,0,"Science","not banned"
"9076",1203,"open",2,10993,120,4,0,0,"Science","not banned"
"9077",852,"open",12,1132,30,7,0,0,"Science","not banned"
"9078",76,"open",1,106,0,2,3937,0,"Discussion","not banned"
"9079",3635,"open",8,1127,2,6,275,0,"Science","not banned"
"9080",2257,"open",7,1252,2,8,328,0,"Science","not banned"
"9081",3446,"closed",6,1516,6,3,1089,1,"Misc","not banned"
"9082",2229,"open",0,573,0,2,0,0,"Science","not banned"
"9083",1414,"open",12,997,1,6,12,0,"Science","not banned"
"9084",1394,"open",27,1736,7,7,275,0,"Discussion","banned"
"9085",385,"open",7,496,29,5,1599,0,"Discussion","not banned"
"9086",2634,"open",10,888,22,9,18,0,"Science","not banned"
"9087",2820,"open",58,2550,20,17,1,0,"Science","not banned"
"9088",3446,"open",15,1217,99,12,260,0,"Medicine","not banned"
"9089",2388,"open",12,644,91,6,0,0,"Science","not banned"
"9090",639,"open",2,397,1,4,679,0,"Medicine","not banned"
"9091",2300,"open",130,12146,270,28,1367,1,"Medicine","banned"
"9092",1753,"open",0,2035,6,2,0,0,"Homework","not banned"
"9093",767,"open",1,2376,2,3,175,0,"Science","not banned"
"9094",3130,"open",7,708,4,5,369,0,"Science","not banned"
"9095",212,"open",1,630,4,2,100,0,"Medicine","not banned"
"9096",2304,"open",135,11230,84,29,0,4,"Science","not banned"
"9097",1141,"open",0,1524,3,2,0,0,"Science","not banned"
"9098",1151,"open",2,372,1,3,0,0,"Science","not banned"
"9099",2511,"open",1,645,0,3,71,0,"Speculation","not banned"
"9100",2842,"open",0,340,6,2,0,0,"Science","not banned"
"9101",4189,"open",6,786,2,4,53,0,"Speculation","not banned"
"9102",3148,"open",0,310,0,2,628,0,"Discussion","not banned"
"9103",1890,"open",10,790,0,5,1,0,"Math","not banned"
"9104",3786,"open",24,2060,0,6,31,0,"Homework","not banned"
"9105",927,"open",2,620,23,2,226,0,"Medicine","not banned"
"9106",3487,"open",3,426,2,5,5,0,"Science","not banned"
"9107",3245,"closed",46,6476,821,21,0,0,"Science","not banned"
"9108",1929,"open",9,1525,98,10,225,0,"Science","not banned"
"9109",1148,"open",34,2858,103,19,2740,8,"Science","not banned"
"9110",712,"open",2,583,1,3,36,0,"Science","not banned"
"9111",1538,"open",0,507,0,2,92,0,"Science","not banned"
"9112",191,"open",3,260,23,3,0,0,"Science","not banned"
"9113",283,"open",4,268,0,5,2,0,"Math","not banned"
"9114",671,"open",2,452,4,4,1608,0,"Discussion","not banned"
"9115",1129,"open",0,165,0,2,0,0,"Homework","not banned"
"9116",450,"open",80,2223,16,14,0,0,"Speculation","not banned"
"9117",2250,"open",1,55,0,3,0,1,"Misc","not banned"
"9118",2552,"open",7,436,2,8,55,0,"Discussion","not banned"
"9119",798,"open",5,3601,14,6,267,1,"Science","not banned"
"9120",2402,"open",21,2279,131,10,213,0,"Science","not banned"
"9121",3746,"open",4,476,3,4,6,0,"Science","not banned"
"9122",1745,"open",11,1365,2,9,1473,0,"Science","not banned"
"9123",1133,"closed",55,2666,31,21,1243,0,"Discussion","not banned"
"9124",3437,"open",10,1366,253,8,4,0,"Medicine","not banned"
"9125",202,"closed",1,197,1,2,0,0,"Science","banned"
"9126",3545,"open",2,520,4,3,16,0,"Homework","not banned"
"9127",1667,"open",0,2038,1,2,0,0,"Science","not banned"
"9128",3576,"open",15,563,9,14,4,0,"Misc","not banned"
"9129",3980,"open",8,795,2,6,555,0,"Discussion","not banned"
"9130",3767,"open",18,924,3,8,135,0,"Discussion","not banned"
"9131",1766,"open",3,5137,6,5,0,1,"Science","not banned"
"9132",402,"open",4,1254,20,8,37,5,"Science","not banned"
"9133",1155,"open",0,311,1,2,39,0,"Science","not banned"
"9134",3456,"open",12,1004,21,10,557,0,"Science","not banned"
"9135",1786,"open",3,779,2,4,1566,0,"Math","not banned"
"9136",432,"open",0,543,0,2,3279,0,"Misc","not banned"
"9137",4311,"open",3,838,23,3,239,0,"Science","not banned"
"9138",4130,"open",16,1443,16,4,35,0,"Science","not banned"
"9139",3411,"open",15,1036,2,12,406,0,"Discussion","not banned"
"9140",3575,"open",42,3773,130,22,222,3,"Science","not banned"
"9141",1372,"open",3,1173,3,3,598,0,"Science","not banned"
"9142",3388,"open",3,663,0,3,462,0,"Science","not banned"
"9143",3561,"open",1,564,0,3,106,0,"Misc","not banned"
"9144",2207,"open",22,42649,11,8,837,0,"Medicine","not banned"
"9145",712,"open",0,270,2,1,224,0,"Science","not banned"
"9146",2308,"open",5,2017,2,5,464,0,"Science","not banned"
"9147",2839,"open",27,1278,19,5,768,0,"Science","not banned"
"9148",2569,"open",7,1206,65,5,238,1,"Medicine","not banned"
"9149",2961,"open",1,1372,1,3,0,0,"Science","not banned"
"9150",2613,"open",23,1824,4,7,611,0,"Science","not banned"
"9151",3429,"open",3,522,0,3,277,0,"Discussion","not banned"
"9152",703,"open",1,508,79,3,0,0,"Math","not banned"
"9153",273,"open",2,248,1,3,92,0,"Science","not banned"
"9154",3379,"open",10,772,6,8,154,0,"Science","not banned"
"9155",3581,"open",8,1006,7,7,169,0,"Science","not banned"
"9156",2708,"open",7,16,1,6,1442,0,"Misc","not banned"
"9157",2218,"open",2,975,0,4,192,0,"Science","not banned"
"9158",1792,"open",4,1271,17,6,16,5,"Homework","not banned"
"9159",1831,"open",2,1010,421,4,16,0,"Science","not banned"
"9160",1110,"open",20,2279,1,3,0,0,"Misc","not banned"
"9161",3157,"open",2,368,0,2,52,0,"Science","not banned"
"9162",4025,"open",10,620,3,8,17,0,"Discussion","not banned"
"9163",576,"open",5,2941,0,5,68,0,"Science","not banned"
"9164",2103,"open",2,999,0,3,16,1,"Math","not banned"
"9165",2196,"closed",79,5159,13,13,0,0,"Misc","not banned"
"9166",26,"open",4,135,1,5,53,0,"Science","not banned"
"9167",3114,"open",9,732,2,7,300,0,"Science","not banned"
"9168",2068,"open",8,429,3,7,141,0,"Speculation","banned"
"9169",1760,"open",8,430,6,6,361,0,"Discussion","not banned"
"9170",1080,"open",5,1032,1,4,384,0,"Science","not banned"
"9171",1094,"open",3,462,6,4,370,0,"Science","not banned"
"9172",2401,"open",13,1030,16,11,125,0,"Science","not banned"
"9173",3575,"open",13,805,7,8,0,0,"Science","not banned"
"9174",2464,"open",23,2713,33,15,1203,6,"Misc","not banned"
"9175",3215,"open",14,1250,23,9,107,0,"Science","banned"
"9176",3564,"closed",381,8132,10,32,131,3,"Misc","not banned"
"9177",4531,"open",241,13533,4145,64,18,1,"Science","not banned"
"9178",356,"open",9,379,4,6,2015,0,"Discussion","not banned"
"9179",1101,"open",0,564,0,3,0,1,"Misc","not banned"
"9180",2694,"open",79,3391,7,19,868,1,"Discussion","not banned"
"9181",2193,"open",16,34660,83,13,1836,0,"Science","not banned"
"9182",3067,"open",27,1402,4,26,77,0,"Discussion","not banned"
"9183",2487,"open",24,2882,218,19,0,0,"Homework","not banned"
"9184",3438,"open",18,1028,1,12,232,0,"Science","not banned"
"9185",3124,"open",0,361,0,2,50,0,"Science","not banned"
"9186",3325,"open",7,542,2,8,425,0,"Discussion","not banned"
"9187",1789,"open",0,921,0,3,66,1,"Homework","not banned"
"9188",2832,"open",0,346,1,2,596,0,"Homework","not banned"
"9189",727,"open",18,504,6,9,1245,0,"Discussion","not banned"
"9190",3363,"open",9,833,3,4,196,0,"Science","not banned"
"9191",1026,"open",15,958,8,9,14,0,"Misc","banned"
"9192",1,"open",4,38,0,4,7,0,"Math","not banned"
"9193",1453,"open",7,1329,225,5,957,0,"Discussion","not banned"
"9194",2388,"open",4,543,2,5,1382,0,"Science","not banned"
"9195",3023,"open",1,645,11,2,30,0,"Science","not banned"
"9196",3722,"open",17,889,4,7,128,0,"Science","not banned"
"9197",3159,"open",9,866,1,6,398,0,"Science","not banned"
"9198",1556,"open",2,608,13,3,54,0,"Science","not banned"
"9199",43,"open",13,261,30,7,53,0,"Speculation","not banned"
"9200",1540,"open",19,3930,61,10,18,0,"Discussion","not banned"
"9201",1240,"open",0,537,1,2,0,0,"Science","not banned"
"9202",691,"open",4,603,477,5,0,0,"Science","not banned"
"9203",1953,"open",6,637,21,3,201,0,"Science","not banned"
"9204",2514,"open",10,695,4,8,801,0,"Science","not banned"
"9205",2191,"open",4,13467,0,2,0,0,"Misc","not banned"
"9206",1146,"open",39,2924,79,13,700,1,"Discussion","not banned"
"9207",2118,"open",2,3868,0,3,0,0,"Medicine","not banned"
"9208",1253,"open",9,1004,3,5,416,0,"Speculation","banned"
"9209",878,"open",2,323,2,2,45,0,"Science","not banned"
"9210",3487,"open",20,1136,46,13,70,0,"Science","not banned"
"9211",1427,"open",55,3470,1412,13,0,1,"Medicine","not banned"
"9212",912,"open",3,904,1,3,0,0,"Misc","not banned"
"9213",2955,"open",1,414,0,3,1,0,"Homework","not banned"
"9214",211,"open",0,311,11,2,3606,0,"Misc","not banned"
"9215",2989,"open",0,489,12,2,872,0,"Science","not banned"
"9216",2466,"open",3,439,2,2,0,0,"Homework","not banned"
"9217",526,"open",14,676,25,3,0,0,"Science","not banned"
"9218",1832,"open",3,565,2,5,497,0,"Science","not banned"
"9219",1687,"open",24,1699,1473,21,1288,3,"Speculation","banned"
"9220",1869,"open",0,1173,2,2,1457,0,"Science","not banned"
"9221",3690,"open",1,709,0,3,18,0,"Science","not banned"
"9222",1279,"open",2,968,0,4,259,1,"Homework","not banned"
"9223",3754,"open",2,3396,2,3,82,0,"Homework","not banned"
"9224",1532,"open",2,4619,4,3,966,0,"Speculation","not banned"
"9225",1566,"open",0,953,2,1,0,0,"Science","not banned"
"9226",3051,"open",0,866,0,2,111,1,"Math","not banned"
"9227",16,"open",36,374,4,10,4077,0,"Speculation","not banned"
"9228",418,"open",9,483,10,9,1074,0,"Science","banned"
"9229",102,"open",1,157,1,3,365,0,"Discussion","not banned"
"9230",844,"open",2,447,1,2,0,0,"Science","not banned"
"9231",2307,"open",21,2942,218,18,119,1,"Science","not banned"
"9232",954,"open",3,1002,1,4,3059,0,"Science","not banned"
"9233",1401,"open",5,1116,1,4,13,0,"Science","not banned"
"9234",2481,"open",12,673,2,9,2068,2,"Discussion","not banned"
"9235",617,"open",4,314,7,4,107,0,"Discussion","not banned"
"9236",4188,"open",3,1410,1,4,361,0,"Misc","not banned"
"9237",386,"open",2,336,8,2,0,0,"Math","not banned"
"9238",2087,"open",16,4812,2,8,401,0,"Medicine","not banned"
"9239",2647,"open",0,825,0,2,1,0,"Science","not banned"
"9240",3195,"open",4,568,7,3,472,0,"Discussion","not banned"
"9241",368,"open",63,2242,51,19,0,0,"Science","banned"
"9242",284,"open",4,354,1,5,1,0,"Science","not banned"
"9243",2231,"open",1,7228,0,2,0,0,"Science","not banned"
"9244",1316,"open",3,785,15,4,788,0,"Science","not banned"
"9245",1648,"open",8,453,2,5,21,0,"Discussion","banned"
"9246",2303,"open",33,1153,6,16,1364,0,"Discussion","banned"
"9247",2421,"open",5,610,4,4,278,0,"Science","banned"
"9248",3681,"open",37,2373,34,16,63,0,"Discussion","not banned"
"9249",3313,"open",12,2593,3,9,430,0,"Science","not banned"
"9250",3604,"open",28,1921,19,11,83,0,"Science","not banned"
"9251",594,"open",51,2020,8,14,22,0,"Science","not banned"
"9252",964,"open",1,1465,0,2,0,0,"Science","not banned"
"9253",4380,"open",37,2930,628,12,160,0,"Science","not banned"
"9254",1665,"open",6,639,1,6,2085,0,"Discussion","not banned"
"9255",3301,"open",20,550,99,12,18,0,"Misc","not banned"
"9256",1746,"open",2,20,0,3,1827,0,"Misc","not banned"
"9257",1147,"open",8,880,3,5,699,0,"Science","not banned"
"9258",2581,"open",4,665,3,5,749,0,"Math","not banned"
"9259",3622,"open",10,843,41,6,64,0,"Science","not banned"
"9260",2560,"open",1,683,0,5,1126,3,"Science","not banned"
"9261",594,"open",14,724,4,3,407,0,"Discussion","not banned"
"9262",2898,"open",28,1261,11,14,320,0,"Discussion","not banned"
"9263",2769,"open",7,855,1,5,0,0,"Science","not banned"
"9264",2190,"closed",1,292,0,3,122,0,"Discussion","not banned"
"9265",1552,"open",4,1708,0,4,15,0,"Science","not banned"
"9266",1592,"open",6,620,1,7,24,0,"Discussion","banned"
"9267",2125,"open",5,10154,4,4,15,0,"Science","not banned"
"9268",571,"open",5,328,1,4,0,0,"Science","not banned"
"9269",3363,"open",16,698,14,13,173,0,"Discussion","not banned"
"9270",1673,"open",3,368,2,3,0,0,"Science","not banned"
"9271",793,"open",6,720,1,5,710,0,"Science","banned"
"9272",3562,"open",1,606,0,3,188,0,"Misc","not banned"
"9273",573,"open",27,791,28,9,0,0,"Science","not banned"
"9274",136,"open",9,373,1,3,74,0,"Misc","not banned"
"9275",2127,"open",2,7375,0,2,4,0,"Science","not banned"
"9276",2616,"open",0,563,0,2,0,0,"Science","not banned"
"9277",104,"open",13,508,1,6,638,0,"Medicine","not banned"
"9278",4306,"open",2,461,22,3,22,0,"Discussion","not banned"
"9279",3770,"open",3,1623,0,3,31,0,"Math","not banned"
"9280",2455,"open",8,772,2,5,87,0,"Math","not banned"
"9281",4139,"open",19,2473,2,10,2,0,"Medicine","not banned"
"9282",2424,"open",1,439,1,2,1262,0,"Science","not banned"
"9283",2562,"open",9,2628,0,3,133,0,"Science","not banned"
"9284",3134,"open",2,452,0,2,0,0,"Science","not banned"
"9285",2788,"open",18,1244,3,10,23,0,"Discussion","not banned"
"9286",849,"open",1,222,0,2,2818,0,"Discussion","not banned"
"9287",2406,"open",1,557,14,3,0,0,"Homework","not banned"
"9288",4395,"open",2,782,1027,3,145,0,"Math","not banned"
"9289",2009,"open",7,443,6,8,1808,0,"Discussion","not banned"
"9290",2976,"open",27,1908,9,8,68,0,"Science","not banned"
"9291",654,"open",0,200,0,2,45,0,"Speculation","not banned"
"9292",1810,"open",5,839,2,4,0,0,"Science","not banned"
"9293",3301,"open",16,753,6,8,449,0,"Science","not banned"
"9294",3356,"open",10,714,3,5,12,0,"Speculation","banned"
"9295",2869,"open",1,585,0,2,50,0,"Math","not banned"
"9296",2950,"open",2,396,1,3,677,0,"Science","not banned"
"9297",2143,"open",1,1798,0,3,186,0,"Discussion","not banned"
"9298",3528,"open",116,6363,128,20,15,1,"Speculation","banned"
"9299",1476,"open",4,910,4,6,9,2,"Science","not banned"
"9300",3992,"open",1,819,0,3,130,0,"Science","not banned"
"9301",844,"open",2,659,1,4,1180,0,"Discussion","not banned"
"9302",1506,"open",367,22075,71,33,1,0,"Speculation","banned"
"9303",2072,"open",21,1937,12,5,103,0,"Science","not banned"
"9304",1326,"open",1,846,27,3,0,0,"Medicine","not banned"
"9305",2329,"open",11,584,9,8,104,0,"Speculation","not banned"
"9306",3026,"open",9,2541,5,6,281,0,"Science","not banned"
"9307",3636,"open",1,719,2,2,11,0,"Medicine","not banned"
"9308",137,"open",4,171,4,4,0,0,"Science","not banned"
"9309",2622,"open",4,394,0,3,872,0,"Homework","not banned"
"9310",654,"open",1,489,29,3,0,0,"Math","not banned"
"9311",802,"open",4,321,2,3,4,0,"Speculation","banned"
"9312",3067,"open",3,805,11,3,0,1,"Medicine","not banned"
"9313",901,"open",7,1166,3,6,161,0,"Math","not banned"
"9314",2028,"open",1,307,0,3,1194,0,"Science","not banned"
"9315",35,"open",3,122,0,2,0,0,"Science","not banned"
"9316",1562,"open",0,691,43,2,0,0,"Homework","not banned"
"9317",426,"open",6,453,3,8,6,1,"Speculation","not banned"
"9318",4231,"open",1,1865,199,3,178,0,"Science","not banned"
"9319",326,"open",0,247,0,2,0,0,"Science","not banned"
"9320",2836,"open",7,977,1,7,730,0,"Math","not banned"
"9321",3428,"open",1,44,0,2,0,0,"Misc","not banned"
"9322",3605,"open",8,479,5,6,282,0,"Misc","not banned"
"9323",4035,"open",17,2319,259,9,7,0,"Science","not banned"
"9324",4533,"open",13,1358,3,6,0,0,"Discussion","not banned"
"9325",1389,"open",2,529,2,2,0,0,"Math","not banned"
"9326",478,"open",19,1295,61,7,108,0,"Misc","not banned"
"9327",3300,"open",8,567,2,7,216,0,"Science","not banned"
"9328",3521,"open",4,657,0,2,459,0,"Misc","not banned"
